model_date,Geo,Geo_Level,Freq,Incidents,Split,yhat,yhat_lower,yhat_upper
2017-11-01,Riverside,neighborhood,monthly,63,Train,NA,NA,NA
2017-12-01,Riverside,neighborhood,monthly,45,Train,NA,NA,NA
2018-01-01,Riverside,neighborhood,monthly,47,Train,NA,NA,NA
2018-02-01,Riverside,neighborhood,monthly,51,Train,NA,NA,NA
2018-03-01,Riverside,neighborhood,monthly,48,Train,NA,NA,NA
2018-04-01,Riverside,neighborhood,monthly,40,Train,NA,NA,NA
2018-05-01,Riverside,neighborhood,monthly,72,Train,NA,NA,NA
2018-06-01,Riverside,neighborhood,monthly,72,Train,NA,NA,NA
2018-07-01,Riverside,neighborhood,monthly,65,Train,NA,NA,NA
2018-08-01,Riverside,neighborhood,monthly,90,Train,NA,NA,NA
2018-09-01,Riverside,neighborhood,monthly,56,Train,NA,NA,NA
2018-10-01,Riverside,neighborhood,monthly,48,Train,NA,NA,NA
2018-11-01,Riverside,neighborhood,monthly,52,Train,NA,NA,NA
2018-12-01,Riverside,neighborhood,monthly,41,Train,NA,NA,NA
2019-01-01,Riverside,neighborhood,monthly,33,Train,NA,NA,NA
2019-02-01,Riverside,neighborhood,monthly,35,Train,NA,NA,NA
2019-03-01,Riverside,neighborhood,monthly,37,Train,NA,NA,NA
2019-04-01,Riverside,neighborhood,monthly,37,Train,NA,NA,NA
2019-05-01,Riverside,neighborhood,monthly,44,Train,NA,NA,NA
2019-06-01,Riverside,neighborhood,monthly,45,Train,NA,NA,NA
2019-07-01,Riverside,neighborhood,monthly,47,Train,NA,NA,NA
2019-08-01,Riverside,neighborhood,monthly,57,Train,NA,NA,NA
2019-09-01,Riverside,neighborhood,monthly,46,Train,NA,NA,NA
2019-10-01,Riverside,neighborhood,monthly,25,Train,NA,NA,NA
2019-11-01,Riverside,neighborhood,monthly,38,Train,NA,NA,NA
2019-12-01,Riverside,neighborhood,monthly,42,Train,NA,NA,NA
2020-01-01,Riverside,neighborhood,monthly,38,Test,31.092448226927253,21.196298846904813,41.47962485805659
2020-02-01,Riverside,neighborhood,monthly,32,Test,34.09528897116223,23.942105886137707,43.52358802404303
2020-03-01,Riverside,neighborhood,monthly,36,Test,37.895532770379454,28.271067823798422,48.59385628616272
2020-04-01,Riverside,neighborhood,monthly,24,Test,41.82641205840338,31.38603245115107,52.05711045552319
2020-05-01,Riverside,neighborhood,monthly,35,Test,44.77316280576144,34.18389047882671,53.94445401035852
2020-06-01,Riverside,neighborhood,monthly,22,Test,50.41962292595901,40.424463026768656,61.0408997149469
2020-07-01,Riverside,neighborhood,monthly,37,Test,49.09522061174346,38.9550774586088,59.68528175579077
2020-08-01,Riverside,neighborhood,monthly,42,Test,73.97344190542964,64.33951990685696,84.66031260656693
2020-09-01,Riverside,neighborhood,monthly,36,Test,34.94032078082133,24.556637682480485,44.45124566374409
2020-10-01,Riverside,neighborhood,monthly,38,Test,38.18159751816415,27.567536489603842,48.25876141293546
2020-11-01,Riverside,neighborhood,monthly,36,Test,45.51293128599011,34.766800855454854,55.27689786071918
2020-12-01,Riverside,neighborhood,monthly,39,Test,35.04515853252119,25.222246838174165,45.07797830857916
2015-01-01,Schiller Park,neighborhood,monthly,52,Train,NA,NA,NA
2015-02-01,Schiller Park,neighborhood,monthly,35,Train,NA,NA,NA
2015-03-01,Schiller Park,neighborhood,monthly,31,Train,NA,NA,NA
2015-04-01,Schiller Park,neighborhood,monthly,50,Train,NA,NA,NA
2015-05-01,Schiller Park,neighborhood,monthly,63,Train,NA,NA,NA
2015-06-01,Schiller Park,neighborhood,monthly,65,Train,NA,NA,NA
2015-07-01,Schiller Park,neighborhood,monthly,77,Train,NA,NA,NA
2015-08-01,Schiller Park,neighborhood,monthly,85,Train,NA,NA,NA
2015-09-01,Schiller Park,neighborhood,monthly,74,Train,NA,NA,NA
2015-10-01,Schiller Park,neighborhood,monthly,70,Train,NA,NA,NA
2015-11-01,Schiller Park,neighborhood,monthly,70,Train,NA,NA,NA
2015-12-01,Schiller Park,neighborhood,monthly,53,Train,NA,NA,NA
2016-01-01,Schiller Park,neighborhood,monthly,60,Train,NA,NA,NA
2016-02-01,Schiller Park,neighborhood,monthly,34,Train,NA,NA,NA
2016-03-01,Schiller Park,neighborhood,monthly,49,Train,NA,NA,NA
2016-04-01,Schiller Park,neighborhood,monthly,47,Train,NA,NA,NA
2016-05-01,Schiller Park,neighborhood,monthly,68,Train,NA,NA,NA
2016-06-01,Schiller Park,neighborhood,monthly,53,Train,NA,NA,NA
2016-07-01,Schiller Park,neighborhood,monthly,65,Train,NA,NA,NA
2016-08-01,Schiller Park,neighborhood,monthly,73,Train,NA,NA,NA
2016-09-01,Schiller Park,neighborhood,monthly,62,Train,NA,NA,NA
2016-10-01,Schiller Park,neighborhood,monthly,62,Train,NA,NA,NA
2016-11-01,Schiller Park,neighborhood,monthly,45,Train,NA,NA,NA
2016-12-01,Schiller Park,neighborhood,monthly,57,Train,NA,NA,NA
2017-01-01,Schiller Park,neighborhood,monthly,59,Train,NA,NA,NA
2017-02-01,Schiller Park,neighborhood,monthly,31,Train,NA,NA,NA
2017-03-01,Schiller Park,neighborhood,monthly,38,Train,NA,NA,NA
2017-04-01,Schiller Park,neighborhood,monthly,52,Train,NA,NA,NA
2017-05-01,Schiller Park,neighborhood,monthly,53,Train,NA,NA,NA
2017-06-01,Schiller Park,neighborhood,monthly,65,Train,NA,NA,NA
2017-07-01,Schiller Park,neighborhood,monthly,57,Train,NA,NA,NA
2017-08-01,Schiller Park,neighborhood,monthly,67,Train,NA,NA,NA
2017-09-01,Schiller Park,neighborhood,monthly,68,Train,NA,NA,NA
2017-10-01,Schiller Park,neighborhood,monthly,74,Train,NA,NA,NA
2017-11-01,Schiller Park,neighborhood,monthly,53,Train,NA,NA,NA
2017-12-01,Schiller Park,neighborhood,monthly,64,Train,NA,NA,NA
2018-01-01,Schiller Park,neighborhood,monthly,57,Train,NA,NA,NA
2018-02-01,Schiller Park,neighborhood,monthly,48,Train,NA,NA,NA
2018-03-01,Schiller Park,neighborhood,monthly,43,Train,NA,NA,NA
2018-04-01,Schiller Park,neighborhood,monthly,43,Train,NA,NA,NA
2018-05-01,Schiller Park,neighborhood,monthly,61,Train,NA,NA,NA
2018-06-01,Schiller Park,neighborhood,monthly,75,Train,NA,NA,NA
2018-07-01,Schiller Park,neighborhood,monthly,65,Train,NA,NA,NA
2018-08-01,Schiller Park,neighborhood,monthly,64,Train,NA,NA,NA
2018-09-01,Schiller Park,neighborhood,monthly,56,Train,NA,NA,NA
2018-10-01,Schiller Park,neighborhood,monthly,35,Train,NA,NA,NA
2018-11-01,Schiller Park,neighborhood,monthly,44,Train,NA,NA,NA
2018-12-01,Schiller Park,neighborhood,monthly,45,Train,NA,NA,NA
2019-01-01,Schiller Park,neighborhood,monthly,50,Train,NA,NA,NA
2019-02-01,Schiller Park,neighborhood,monthly,44,Train,NA,NA,NA
2019-03-01,Schiller Park,neighborhood,monthly,45,Train,NA,NA,NA
2019-04-01,Schiller Park,neighborhood,monthly,45,Train,NA,NA,NA
2019-05-01,Schiller Park,neighborhood,monthly,43,Train,NA,NA,NA
2019-06-01,Schiller Park,neighborhood,monthly,59,Train,NA,NA,NA
2019-07-01,Schiller Park,neighborhood,monthly,60,Train,NA,NA,NA
2019-08-01,Schiller Park,neighborhood,monthly,59,Train,NA,NA,NA
2019-09-01,Schiller Park,neighborhood,monthly,50,Train,NA,NA,NA
2019-10-01,Schiller Park,neighborhood,monthly,65,Train,NA,NA,NA
2019-11-01,Schiller Park,neighborhood,monthly,58,Train,NA,NA,NA
2019-12-01,Schiller Park,neighborhood,monthly,41,Train,NA,NA,NA
2020-01-01,Schiller Park,neighborhood,monthly,63,Test,49.03833469657668,40.129760621004074,57.69174023187588
2020-02-01,Schiller Park,neighborhood,monthly,44,Test,34.154970331732585,25.353439686053377,43.25673909849342
2020-03-01,Schiller Park,neighborhood,monthly,40,Test,36.24464629893025,27.660110877659683,45.439312702704875
2020-04-01,Schiller Park,neighborhood,monthly,31,Test,39.52339985351216,31.15169575100049,48.52151433920477
2020-05-01,Schiller Park,neighborhood,monthly,61,Test,56.883375225135254,48.44524112747281,65.62884352744582
2020-06-01,Schiller Park,neighborhood,monthly,58,Test,53.22994639898674,44.70446450918499,62.10804862514612
2020-07-01,Schiller Park,neighborhood,monthly,55,Test,56.20218070483241,47.29832863330833,64.64947727440651
2020-08-01,Schiller Park,neighborhood,monthly,48,Test,65.18772676761398,56.3413711279341,73.77602304128888
2020-09-01,Schiller Park,neighborhood,monthly,62,Test,59.453358157277385,51.03867485172894,68.88807752768935
2020-10-01,Schiller Park,neighborhood,monthly,55,Test,56.874273026876786,48.240008394978624,65.55383922160154
2020-11-01,Schiller Park,neighborhood,monthly,58,Test,37.469983148043376,28.790541428976887,46.99794566650578
2020-12-01,Schiller Park,neighborhood,monthly,52,Test,52.80623457687169,44.1084612403408,61.538903721465054
2015-01-01,Seneca-Cazenovia,neighborhood,monthly,29,Train,NA,NA,NA
2015-02-01,Seneca-Cazenovia,neighborhood,monthly,30,Train,NA,NA,NA
2015-03-01,Seneca-Cazenovia,neighborhood,monthly,34,Train,NA,NA,NA
2015-04-01,Seneca-Cazenovia,neighborhood,monthly,40,Train,NA,NA,NA
2015-05-01,Seneca-Cazenovia,neighborhood,monthly,51,Train,NA,NA,NA
2015-06-01,Seneca-Cazenovia,neighborhood,monthly,35,Train,NA,NA,NA
2015-07-01,Seneca-Cazenovia,neighborhood,monthly,50,Train,NA,NA,NA
2015-08-01,Seneca-Cazenovia,neighborhood,monthly,43,Train,NA,NA,NA
2015-09-01,Seneca-Cazenovia,neighborhood,monthly,44,Train,NA,NA,NA
2015-10-01,Seneca-Cazenovia,neighborhood,monthly,48,Train,NA,NA,NA
2015-11-01,Seneca-Cazenovia,neighborhood,monthly,32,Train,NA,NA,NA
2015-12-01,Seneca-Cazenovia,neighborhood,monthly,41,Train,NA,NA,NA
2016-01-01,Seneca-Cazenovia,neighborhood,monthly,28,Train,NA,NA,NA
2016-02-01,Seneca-Cazenovia,neighborhood,monthly,38,Train,NA,NA,NA
2016-03-01,Seneca-Cazenovia,neighborhood,monthly,26,Train,NA,NA,NA
2016-04-01,Seneca-Cazenovia,neighborhood,monthly,26,Train,NA,NA,NA
2016-05-01,Seneca-Cazenovia,neighborhood,monthly,45,Train,NA,NA,NA
2016-06-01,Seneca-Cazenovia,neighborhood,monthly,28,Train,NA,NA,NA
2016-07-01,Seneca-Cazenovia,neighborhood,monthly,43,Train,NA,NA,NA
2016-08-01,Seneca-Cazenovia,neighborhood,monthly,50,Train,NA,NA,NA
2016-09-01,Seneca-Cazenovia,neighborhood,monthly,30,Train,NA,NA,NA
2016-10-01,Seneca-Cazenovia,neighborhood,monthly,32,Train,NA,NA,NA
2016-11-01,Seneca-Cazenovia,neighborhood,monthly,31,Train,NA,NA,NA
2016-12-01,Seneca-Cazenovia,neighborhood,monthly,30,Train,NA,NA,NA
2017-01-01,Seneca-Cazenovia,neighborhood,monthly,31,Train,NA,NA,NA
2017-02-01,Seneca-Cazenovia,neighborhood,monthly,29,Train,NA,NA,NA
2017-03-01,Seneca-Cazenovia,neighborhood,monthly,28,Train,NA,NA,NA
2017-04-01,Seneca-Cazenovia,neighborhood,monthly,33,Train,NA,NA,NA
2017-05-01,Seneca-Cazenovia,neighborhood,monthly,23,Train,NA,NA,NA
2017-06-01,Seneca-Cazenovia,neighborhood,monthly,38,Train,NA,NA,NA
2017-07-01,Seneca-Cazenovia,neighborhood,monthly,29,Train,NA,NA,NA
2017-08-01,Seneca-Cazenovia,neighborhood,monthly,41,Train,NA,NA,NA
2017-09-01,Seneca-Cazenovia,neighborhood,monthly,43,Train,NA,NA,NA
2017-10-01,Seneca-Cazenovia,neighborhood,monthly,39,Train,NA,NA,NA
2017-11-01,Seneca-Cazenovia,neighborhood,monthly,35,Train,NA,NA,NA
2017-12-01,Seneca-Cazenovia,neighborhood,monthly,32,Train,NA,NA,NA
2018-01-01,Seneca-Cazenovia,neighborhood,monthly,26,Train,NA,NA,NA
2018-02-01,Seneca-Cazenovia,neighborhood,monthly,31,Train,NA,NA,NA
2018-03-01,Seneca-Cazenovia,neighborhood,monthly,25,Train,NA,NA,NA
2018-04-01,Seneca-Cazenovia,neighborhood,monthly,32,Train,NA,NA,NA
2018-05-01,Seneca-Cazenovia,neighborhood,monthly,37,Train,NA,NA,NA
2018-06-01,Seneca-Cazenovia,neighborhood,monthly,39,Train,NA,NA,NA
2018-07-01,Seneca-Cazenovia,neighborhood,monthly,46,Train,NA,NA,NA
2018-08-01,Seneca-Cazenovia,neighborhood,monthly,55,Train,NA,NA,NA
2018-09-01,Seneca-Cazenovia,neighborhood,monthly,37,Train,NA,NA,NA
2018-10-01,Seneca-Cazenovia,neighborhood,monthly,31,Train,NA,NA,NA
2018-11-01,Seneca-Cazenovia,neighborhood,monthly,30,Train,NA,NA,NA
2018-12-01,Seneca-Cazenovia,neighborhood,monthly,28,Train,NA,NA,NA
2019-01-01,Seneca-Cazenovia,neighborhood,monthly,15,Train,NA,NA,NA
2019-02-01,Seneca-Cazenovia,neighborhood,monthly,27,Train,NA,NA,NA
2019-03-01,Seneca-Cazenovia,neighborhood,monthly,17,Train,NA,NA,NA
2019-04-01,Seneca-Cazenovia,neighborhood,monthly,23,Train,NA,NA,NA
2019-05-01,Seneca-Cazenovia,neighborhood,monthly,31,Train,NA,NA,NA
2019-06-01,Seneca-Cazenovia,neighborhood,monthly,45,Train,NA,NA,NA
2019-07-01,Seneca-Cazenovia,neighborhood,monthly,38,Train,NA,NA,NA
2019-08-01,Seneca-Cazenovia,neighborhood,monthly,30,Train,NA,NA,NA
2019-09-01,Seneca-Cazenovia,neighborhood,monthly,32,Train,NA,NA,NA
2019-10-01,Seneca-Cazenovia,neighborhood,monthly,37,Train,NA,NA,NA
2019-11-01,Seneca-Cazenovia,neighborhood,monthly,22,Train,NA,NA,NA
2019-12-01,Seneca-Cazenovia,neighborhood,monthly,38,Train,NA,NA,NA
2020-01-01,Seneca-Cazenovia,neighborhood,monthly,19,Test,15.815438707217337,8.992297668067149,22.440658370361017
2020-02-01,Seneca-Cazenovia,neighborhood,monthly,19,Test,25.764256377720155,18.860652615767844,32.49035642305315
2020-03-01,Seneca-Cazenovia,neighborhood,monthly,19,Test,21.499379417943814,14.885717140974293,28.065191529004387
2020-04-01,Seneca-Cazenovia,neighborhood,monthly,17,Test,23.975242726126655,18.027642149293342,30.558754006028682
2020-05-01,Seneca-Cazenovia,neighborhood,monthly,22,Test,31.78583189119026,25.367273121693028,38.34662569525872
2020-06-01,Seneca-Cazenovia,neighborhood,monthly,25,Test,27.310941763356652,20.773914340298305,33.97474285562812
2020-07-01,Seneca-Cazenovia,neighborhood,monthly,22,Test,33.73459402305211,27.805114760617634,40.16718915806232
2020-08-01,Seneca-Cazenovia,neighborhood,monthly,37,Test,46.01636962669059,39.64760057998584,52.17084925806636
2020-09-01,Seneca-Cazenovia,neighborhood,monthly,24,Test,29.939703345022927,23.273189954752322,36.4819081726487
2020-10-01,Seneca-Cazenovia,neighborhood,monthly,24,Test,26.923661295037228,20.991010437604444,33.013289580518226
2020-11-01,Seneca-Cazenovia,neighborhood,monthly,19,Test,27.39563294926217,21.093035046903196,33.80885929688123
2020-12-01,Seneca-Cazenovia,neighborhood,monthly,26,Test,21.818318635678196,15.705483904604323,28.193726313744502
2015-01-01,Seneca Babcock,neighborhood,monthly,18,Train,NA,NA,NA
2015-02-01,Seneca Babcock,neighborhood,monthly,10,Train,NA,NA,NA
2015-03-01,Seneca Babcock,neighborhood,monthly,25,Train,NA,NA,NA
2015-04-01,Seneca Babcock,neighborhood,monthly,13,Train,NA,NA,NA
2015-05-01,Seneca Babcock,neighborhood,monthly,16,Train,NA,NA,NA
2015-06-01,Seneca Babcock,neighborhood,monthly,13,Train,NA,NA,NA
2015-07-01,Seneca Babcock,neighborhood,monthly,21,Train,NA,NA,NA
2015-08-01,Seneca Babcock,neighborhood,monthly,11,Train,NA,NA,NA
2015-09-01,Seneca Babcock,neighborhood,monthly,13,Train,NA,NA,NA
2015-10-01,Seneca Babcock,neighborhood,monthly,24,Train,NA,NA,NA
2015-11-01,Seneca Babcock,neighborhood,monthly,14,Train,NA,NA,NA
2015-12-01,Seneca Babcock,neighborhood,monthly,14,Train,NA,NA,NA
2016-01-01,Seneca Babcock,neighborhood,monthly,7,Train,NA,NA,NA
2016-02-01,Seneca Babcock,neighborhood,monthly,11,Train,NA,NA,NA
2016-03-01,Seneca Babcock,neighborhood,monthly,11,Train,NA,NA,NA
2016-04-01,Seneca Babcock,neighborhood,monthly,11,Train,NA,NA,NA
2016-05-01,Seneca Babcock,neighborhood,monthly,9,Train,NA,NA,NA
2016-06-01,Seneca Babcock,neighborhood,monthly,20,Train,NA,NA,NA
2016-07-01,Seneca Babcock,neighborhood,monthly,19,Train,NA,NA,NA
2016-08-01,Seneca Babcock,neighborhood,monthly,25,Train,NA,NA,NA
2016-09-01,Seneca Babcock,neighborhood,monthly,13,Train,NA,NA,NA
2016-10-01,Seneca Babcock,neighborhood,monthly,14,Train,NA,NA,NA
2016-11-01,Seneca Babcock,neighborhood,monthly,13,Train,NA,NA,NA
2016-12-01,Seneca Babcock,neighborhood,monthly,11,Train,NA,NA,NA
2017-01-01,Seneca Babcock,neighborhood,monthly,16,Train,NA,NA,NA
2017-02-01,Seneca Babcock,neighborhood,monthly,11,Train,NA,NA,NA
2017-03-01,Seneca Babcock,neighborhood,monthly,12,Train,NA,NA,NA
2017-04-01,Seneca Babcock,neighborhood,monthly,14,Train,NA,NA,NA
2017-05-01,Seneca Babcock,neighborhood,monthly,7,Train,NA,NA,NA
2017-06-01,Seneca Babcock,neighborhood,monthly,18,Train,NA,NA,NA
2017-07-01,Seneca Babcock,neighborhood,monthly,14,Train,NA,NA,NA
2017-08-01,Seneca Babcock,neighborhood,monthly,22,Train,NA,NA,NA
2017-09-01,Seneca Babcock,neighborhood,monthly,16,Train,NA,NA,NA
2017-10-01,Seneca Babcock,neighborhood,monthly,12,Train,NA,NA,NA
2017-11-01,Seneca Babcock,neighborhood,monthly,13,Train,NA,NA,NA
2017-12-01,Seneca Babcock,neighborhood,monthly,14,Train,NA,NA,NA
2018-01-01,Seneca Babcock,neighborhood,monthly,10,Train,NA,NA,NA
2018-02-01,Seneca Babcock,neighborhood,monthly,7,Train,NA,NA,NA
2018-03-01,Seneca Babcock,neighborhood,monthly,20,Train,NA,NA,NA
2018-04-01,Seneca Babcock,neighborhood,monthly,12,Train,NA,NA,NA
2018-05-01,Seneca Babcock,neighborhood,monthly,11,Train,NA,NA,NA
2018-06-01,Seneca Babcock,neighborhood,monthly,11,Train,NA,NA,NA
2018-07-01,Seneca Babcock,neighborhood,monthly,23,Train,NA,NA,NA
2018-08-01,Seneca Babcock,neighborhood,monthly,17,Train,NA,NA,NA
2018-09-01,Seneca Babcock,neighborhood,monthly,14,Train,NA,NA,NA
2018-10-01,Seneca Babcock,neighborhood,monthly,14,Train,NA,NA,NA
2018-11-01,Seneca Babcock,neighborhood,monthly,13,Train,NA,NA,NA
2018-12-01,Seneca Babcock,neighborhood,monthly,10,Train,NA,NA,NA
2019-01-01,Seneca Babcock,neighborhood,monthly,9,Train,NA,NA,NA
2019-02-01,Seneca Babcock,neighborhood,monthly,10,Train,NA,NA,NA
2019-03-01,Seneca Babcock,neighborhood,monthly,6,Train,NA,NA,NA
2019-04-01,Seneca Babcock,neighborhood,monthly,14,Train,NA,NA,NA
2019-05-01,Seneca Babcock,neighborhood,monthly,8,Train,NA,NA,NA
2019-06-01,Seneca Babcock,neighborhood,monthly,14,Train,NA,NA,NA
2019-07-01,Seneca Babcock,neighborhood,monthly,8,Train,NA,NA,NA
2019-08-01,Seneca Babcock,neighborhood,monthly,7,Train,NA,NA,NA
2019-09-01,Seneca Babcock,neighborhood,monthly,10,Train,NA,NA,NA
2019-10-01,Seneca Babcock,neighborhood,monthly,13,Train,NA,NA,NA
2019-11-01,Seneca Babcock,neighborhood,monthly,13,Train,NA,NA,NA
2019-12-01,Seneca Babcock,neighborhood,monthly,7,Train,NA,NA,NA
2020-01-01,Seneca Babcock,neighborhood,monthly,11,Test,3.6077568245829603,0.20094038226939348,7.2202926481588925
2020-02-01,Seneca Babcock,neighborhood,monthly,6,Test,4.266099829457605,0.4936038377087156,7.992710794366246
2020-03-01,Seneca Babcock,neighborhood,monthly,14,Test,8.018169223643353,4.325588175546285,11.507025130144578
2020-04-01,Seneca Babcock,neighborhood,monthly,8,Test,7.577609758899405,3.729055825635139,11.504784212408296
2020-05-01,Seneca Babcock,neighborhood,monthly,10,Test,2.7713415019532537,-0.9416872149596185,6.275202718422094
2020-06-01,Seneca Babcock,neighborhood,monthly,14,Test,13.519587194686316,9.880739061292045,16.960661230269714
2020-07-01,Seneca Babcock,neighborhood,monthly,17,Test,12.096416623174727,8.401044904029614,15.74539564955331
2020-08-01,Seneca Babcock,neighborhood,monthly,16,Test,19.614883742544624,16.094895022572302,23.272514643461925
2020-09-01,Seneca Babcock,neighborhood,monthly,7,Test,8.024275849812058,4.242236467541585,11.629167164820984
2020-10-01,Seneca Babcock,neighborhood,monthly,6,Test,5.709680618812829,1.941951438259261,9.19921620580221
2020-11-01,Seneca Babcock,neighborhood,monthly,13,Test,7.0754900476008675,3.4370645147567247,10.498140410165142
2020-12-01,Seneca Babcock,neighborhood,monthly,19,Test,7.177916658205558,3.4375530364379614,10.75127375772034
2015-01-01,SOUTH,council_district,monthly,102,Train,NA,NA,NA
2015-02-01,SOUTH,council_district,monthly,80,Train,NA,NA,NA
2015-03-01,SOUTH,council_district,monthly,88,Train,NA,NA,NA
2015-04-01,SOUTH,council_district,monthly,99,Train,NA,NA,NA
2015-05-01,SOUTH,council_district,monthly,120,Train,NA,NA,NA
2015-06-01,SOUTH,council_district,monthly,109,Train,NA,NA,NA
2015-07-01,SOUTH,council_district,monthly,141,Train,NA,NA,NA
2015-08-01,SOUTH,council_district,monthly,108,Train,NA,NA,NA
2015-09-01,SOUTH,council_district,monthly,117,Train,NA,NA,NA
2015-10-01,SOUTH,council_district,monthly,122,Train,NA,NA,NA
2015-11-01,SOUTH,council_district,monthly,104,Train,NA,NA,NA
2015-12-01,SOUTH,council_district,monthly,96,Train,NA,NA,NA
2016-01-01,SOUTH,council_district,monthly,91,Train,NA,NA,NA
2016-02-01,SOUTH,council_district,monthly,88,Train,NA,NA,NA
2016-03-01,SOUTH,council_district,monthly,82,Train,NA,NA,NA
2016-04-01,SOUTH,council_district,monthly,89,Train,NA,NA,NA
2016-05-01,SOUTH,council_district,monthly,115,Train,NA,NA,NA
2016-06-01,SOUTH,council_district,monthly,108,Train,NA,NA,NA
2016-07-01,SOUTH,council_district,monthly,122,Train,NA,NA,NA
2016-08-01,SOUTH,council_district,monthly,125,Train,NA,NA,NA
2016-09-01,SOUTH,council_district,monthly,114,Train,NA,NA,NA
2016-10-01,SOUTH,council_district,monthly,98,Train,NA,NA,NA
2016-11-01,SOUTH,council_district,monthly,108,Train,NA,NA,NA
2016-12-01,SOUTH,council_district,monthly,83,Train,NA,NA,NA
2017-01-01,SOUTH,council_district,monthly,89,Train,NA,NA,NA
2017-02-01,SOUTH,council_district,monthly,78,Train,NA,NA,NA
2017-03-01,SOUTH,council_district,monthly,63,Train,NA,NA,NA
2017-04-01,SOUTH,council_district,monthly,96,Train,NA,NA,NA
2017-05-01,SOUTH,council_district,monthly,84,Train,NA,NA,NA
2017-06-01,SOUTH,council_district,monthly,99,Train,NA,NA,NA
2017-07-01,SOUTH,council_district,monthly,102,Train,NA,NA,NA
2017-08-01,SOUTH,council_district,monthly,99,Train,NA,NA,NA
2017-09-01,SOUTH,council_district,monthly,107,Train,NA,NA,NA
2017-10-01,SOUTH,council_district,monthly,100,Train,NA,NA,NA
2017-11-01,SOUTH,council_district,monthly,79,Train,NA,NA,NA
2017-12-01,SOUTH,council_district,monthly,84,Train,NA,NA,NA
2018-01-01,SOUTH,council_district,monthly,70,Train,NA,NA,NA
2018-02-01,SOUTH,council_district,monthly,78,Train,NA,NA,NA
2018-03-01,SOUTH,council_district,monthly,94,Train,NA,NA,NA
2018-04-01,SOUTH,council_district,monthly,77,Train,NA,NA,NA
2018-05-01,SOUTH,council_district,monthly,110,Train,NA,NA,NA
2018-06-01,SOUTH,council_district,monthly,105,Train,NA,NA,NA
2018-07-01,SOUTH,council_district,monthly,101,Train,NA,NA,NA
2018-08-01,SOUTH,council_district,monthly,117,Train,NA,NA,NA
2018-09-01,SOUTH,council_district,monthly,101,Train,NA,NA,NA
2018-10-01,SOUTH,council_district,monthly,93,Train,NA,NA,NA
2018-11-01,SOUTH,council_district,monthly,85,Train,NA,NA,NA
2018-12-01,SOUTH,council_district,monthly,90,Train,NA,NA,NA
2019-01-01,SOUTH,council_district,monthly,61,Train,NA,NA,NA
2019-02-01,SOUTH,council_district,monthly,72,Train,NA,NA,NA
2019-03-01,SOUTH,council_district,monthly,51,Train,NA,NA,NA
2019-04-01,SOUTH,council_district,monthly,66,Train,NA,NA,NA
2019-05-01,SOUTH,council_district,monthly,95,Train,NA,NA,NA
2019-06-01,SOUTH,council_district,monthly,98,Train,NA,NA,NA
2019-07-01,SOUTH,council_district,monthly,95,Train,NA,NA,NA
2019-08-01,SOUTH,council_district,monthly,97,Train,NA,NA,NA
2019-09-01,SOUTH,council_district,monthly,90,Train,NA,NA,NA
2019-10-01,SOUTH,council_district,monthly,104,Train,NA,NA,NA
2019-11-01,SOUTH,council_district,monthly,66,Train,NA,NA,NA
2019-12-01,SOUTH,council_district,monthly,92,Train,NA,NA,NA
2020-01-01,SOUTH,council_district,monthly,83,Test,62.576770097413664,52.58954399967486,71.98402276161329
2020-02-01,SOUTH,council_district,monthly,67,Test,60.73103937496462,51.47905737056721,70.4432069156303
2020-03-01,SOUTH,council_district,monthly,63,Test,58.54404166646771,47.90534118122367,68.84770419246136
2020-04-01,SOUTH,council_district,monthly,47,Test,71.20422785329059,60.903471033923104,80.97111302928835
2020-05-01,SOUTH,council_district,monthly,58,Test,82.71066204957484,72.12047628572682,93.50818027191602
2020-06-01,SOUTH,council_district,monthly,62,Test,84.54023071608216,74.04436560036805,94.57756167202027
2020-07-01,SOUTH,council_district,monthly,76,Test,91.48846623010093,80.91307647300422,101.53421258124253
2020-08-01,SOUTH,council_district,monthly,76,Test,98.6934920968177,89.3592597657559,108.25226440349603
2020-09-01,SOUTH,council_district,monthly,73,Test,92.47808696397678,82.76222433095285,103.25611052586714
2020-10-01,SOUTH,council_district,monthly,80,Test,75.40173364324637,65.47127316824844,85.29056106735104
2020-11-01,SOUTH,council_district,monthly,67,Test,79.06651160724029,68.4446926364996,89.16855419084746
2020-12-01,SOUTH,council_district,monthly,76,Test,62.50957001338395,53.15620920658033,72.7687510334847
2014-12-28,SOUTH,council_district,weekly,12,Train,NA,NA,NA
2015-01-04,SOUTH,council_district,weekly,11,Train,NA,NA,NA
2015-01-11,SOUTH,council_district,weekly,28,Train,NA,NA,NA
2015-01-18,SOUTH,council_district,weekly,28,Train,NA,NA,NA
2015-01-25,SOUTH,council_district,weekly,23,Train,NA,NA,NA
2015-02-01,SOUTH,council_district,weekly,17,Train,NA,NA,NA
2015-02-08,SOUTH,council_district,weekly,25,Train,NA,NA,NA
2015-02-15,SOUTH,council_district,weekly,21,Train,NA,NA,NA
2015-02-22,SOUTH,council_district,weekly,17,Train,NA,NA,NA
2015-03-01,SOUTH,council_district,weekly,20,Train,NA,NA,NA
2015-03-08,SOUTH,council_district,weekly,20,Train,NA,NA,NA
2015-03-15,SOUTH,council_district,weekly,21,Train,NA,NA,NA
