model_date,Geo,Geo_Level,Freq,Incidents
2015-08-02,FILLMORE,council_district,weekly,75
2015-08-02,LOVEJOY,council_district,weekly,39
2015-08-02,MASTEN,council_district,weekly,60
2015-08-02,NIAGARA,council_district,weekly,34
2015-08-02,NORTH,council_district,weekly,35
2015-08-02,SOUTH,council_district,weekly,32
2015-08-02,UNIVERSITY,council_district,weekly,59
2015-08-09,DELAWARE,council_district,weekly,29
2015-08-09,ELLICOTT,council_district,weekly,54
2015-08-09,FILLMORE,council_district,weekly,67
2015-08-09,LOVEJOY,council_district,weekly,40
2015-08-09,MASTEN,council_district,weekly,42
2015-08-09,NIAGARA,council_district,weekly,46
2015-08-09,NORTH,council_district,weekly,45
2015-08-09,SOUTH,council_district,weekly,21
2015-08-09,UNIVERSITY,council_district,weekly,53
2015-08-16,DELAWARE,council_district,weekly,21
2015-08-16,ELLICOTT,council_district,weekly,48
2015-08-16,FILLMORE,council_district,weekly,48
2015-08-16,LOVEJOY,council_district,weekly,41
2015-08-16,MASTEN,council_district,weekly,47
2015-08-16,NIAGARA,council_district,weekly,53
2015-08-16,NORTH,council_district,weekly,45
2015-08-16,SOUTH,council_district,weekly,19
2015-08-16,UNIVERSITY,council_district,weekly,53
2015-08-23,DELAWARE,council_district,weekly,37
2015-08-23,ELLICOTT,council_district,weekly,37
2015-08-23,FILLMORE,council_district,weekly,58
2015-08-23,LOVEJOY,council_district,weekly,36
2015-08-23,MASTEN,council_district,weekly,48
2015-08-23,NIAGARA,council_district,weekly,45
2015-08-23,NORTH,council_district,weekly,30
2015-08-23,SOUTH,council_district,weekly,25
2015-08-23,UNIVERSITY,council_district,weekly,31
2015-08-30,DELAWARE,council_district,weekly,35
2015-08-30,ELLICOTT,council_district,weekly,52
2015-08-30,FILLMORE,council_district,weekly,53
2015-08-30,LOVEJOY,council_district,weekly,42
2015-08-30,MASTEN,council_district,weekly,38
2015-08-30,NIAGARA,council_district,weekly,43
2015-08-30,NORTH,council_district,weekly,46
2015-08-30,SOUTH,council_district,weekly,30
2015-08-30,UNIVERSITY,council_district,weekly,58
2015-09-06,DELAWARE,council_district,weekly,22
2015-09-06,ELLICOTT,council_district,weekly,35
2015-09-06,FILLMORE,council_district,weekly,41
2015-09-06,LOVEJOY,council_district,weekly,33
2015-09-06,MASTEN,council_district,weekly,54
2015-09-06,NIAGARA,council_district,weekly,31
2015-09-06,NORTH,council_district,weekly,41
2015-09-06,SOUTH,council_district,weekly,22
2015-09-06,UNIVERSITY,council_district,weekly,47
2015-09-13,DELAWARE,council_district,weekly,26
2015-09-13,ELLICOTT,council_district,weekly,49
2015-09-13,FILLMORE,council_district,weekly,42
2015-09-13,LOVEJOY,council_district,weekly,38
2015-09-13,MASTEN,council_district,weekly,37
2015-09-13,NIAGARA,council_district,weekly,30
2015-09-13,NORTH,council_district,weekly,40
2015-09-13,SOUTH,council_district,weekly,25
2015-09-13,UNIVERSITY,council_district,weekly,38
2015-09-20,DELAWARE,council_district,weekly,25
2015-09-20,ELLICOTT,council_district,weekly,48
2015-09-20,FILLMORE,council_district,weekly,60
2015-09-20,LOVEJOY,council_district,weekly,35
2015-09-20,MASTEN,council_district,weekly,48
2015-09-20,NIAGARA,council_district,weekly,30
2015-09-20,NORTH,council_district,weekly,33
2015-09-20,SOUTH,council_district,weekly,28
2015-09-20,UNIVERSITY,council_district,weekly,36
2015-09-27,DELAWARE,council_district,weekly,23
2015-09-27,ELLICOTT,council_district,weekly,43
2015-09-27,FILLMORE,council_district,weekly,68
2015-09-27,LOVEJOY,council_district,weekly,49
2015-09-27,MASTEN,council_district,weekly,45
2015-09-27,NIAGARA,council_district,weekly,31
2015-09-27,NORTH,council_district,weekly,34
2015-09-27,SOUTH,council_district,weekly,31
2015-09-27,UNIVERSITY,council_district,weekly,37
2015-10-04,DELAWARE,council_district,weekly,21
2015-10-04,ELLICOTT,council_district,weekly,51
2015-10-04,FILLMORE,council_district,weekly,44
2015-10-04,LOVEJOY,council_district,weekly,44
2015-10-04,MASTEN,council_district,weekly,36
2015-10-04,NIAGARA,council_district,weekly,37
2015-10-04,NORTH,council_district,weekly,36
2015-10-04,SOUTH,council_district,weekly,33
2015-10-04,UNIVERSITY,council_district,weekly,34
2015-10-11,DELAWARE,council_district,weekly,22
2015-10-11,ELLICOTT,council_district,weekly,36
2015-10-11,FILLMORE,council_district,weekly,55
2015-10-11,LOVEJOY,council_district,weekly,50
2015-10-11,MASTEN,council_district,weekly,37
2015-10-11,NIAGARA,council_district,weekly,44
2015-10-11,NORTH,council_district,weekly,39
2015-10-11,SOUTH,council_district,weekly,25
2015-10-11,UNIVERSITY,council_district,weekly,34
2015-10-18,DELAWARE,council_district,weekly,24
2015-10-18,ELLICOTT,council_district,weekly,39
2015-10-18,FILLMORE,council_district,weekly,50
2015-10-18,LOVEJOY,council_district,weekly,44
2015-10-18,MASTEN,council_district,weekly,41
2015-10-18,NIAGARA,council_district,weekly,30
2015-10-18,NORTH,council_district,weekly,46
2015-10-18,SOUTH,council_district,weekly,28
2015-10-18,UNIVERSITY,council_district,weekly,44
2015-10-25,DELAWARE,council_district,weekly,22
2015-10-25,ELLICOTT,council_district,weekly,47
2015-10-25,FILLMORE,council_district,weekly,62
2015-10-25,LOVEJOY,council_district,weekly,47
2015-10-25,MASTEN,council_district,weekly,35
2015-10-25,NIAGARA,council_district,weekly,44
2015-10-25,NORTH,council_district,weekly,36
2015-10-25,SOUTH,council_district,weekly,24
2015-10-25,UNIVERSITY,council_district,weekly,29
2015-11-01,DELAWARE,council_district,weekly,29
2015-11-01,ELLICOTT,council_district,weekly,43
2015-11-01,FILLMORE,council_district,weekly,46
2015-11-01,LOVEJOY,council_district,weekly,43
2015-11-01,MASTEN,council_district,weekly,39
2015-11-01,NIAGARA,council_district,weekly,26
2015-11-01,NORTH,council_district,weekly,33
2015-11-01,SOUTH,council_district,weekly,27
2015-11-01,UNIVERSITY,council_district,weekly,41
2015-11-08,DELAWARE,council_district,weekly,23
2015-11-08,ELLICOTT,council_district,weekly,35
2015-11-08,FILLMORE,council_district,weekly,49
2015-11-08,LOVEJOY,council_district,weekly,42
2015-11-08,MASTEN,council_district,weekly,40
2015-11-08,NIAGARA,council_district,weekly,28
2015-11-08,NORTH,council_district,weekly,25
2015-11-08,SOUTH,council_district,weekly,23
2015-11-08,UNIVERSITY,council_district,weekly,27
2015-11-15,DELAWARE,council_district,weekly,19
2015-11-15,ELLICOTT,council_district,weekly,45
2015-11-15,FILLMORE,council_district,weekly,58
2015-11-15,LOVEJOY,council_district,weekly,35
2015-11-15,MASTEN,council_district,weekly,56
2015-11-15,NIAGARA,council_district,weekly,25
2015-11-15,NORTH,council_district,weekly,40
2015-11-15,SOUTH,council_district,weekly,27
2015-11-15,UNIVERSITY,council_district,weekly,39
2015-11-22,DELAWARE,council_district,weekly,23
2015-11-22,ELLICOTT,council_district,weekly,31
2015-11-22,FILLMORE,council_district,weekly,56
2015-11-22,LOVEJOY,council_district,weekly,41
2015-11-22,MASTEN,council_district,weekly,33
2015-11-22,NIAGARA,council_district,weekly,31
2015-11-22,NORTH,council_district,weekly,29
2015-11-22,SOUTH,council_district,weekly,22
2015-11-22,UNIVERSITY,council_district,weekly,30
2015-11-29,DELAWARE,council_district,weekly,22
2015-11-29,ELLICOTT,council_district,weekly,40
2015-11-29,FILLMORE,council_district,weekly,57
2015-11-29,LOVEJOY,council_district,weekly,28
2015-11-29,MASTEN,council_district,weekly,34
2015-11-29,NIAGARA,council_district,weekly,30
2015-11-29,NORTH,council_district,weekly,32
2015-11-29,SOUTH,council_district,weekly,19
2015-11-29,UNIVERSITY,council_district,weekly,34
2015-12-06,DELAWARE,council_district,weekly,20
2015-12-06,ELLICOTT,council_district,weekly,34
2015-12-06,FILLMORE,council_district,weekly,55
2015-12-06,LOVEJOY,council_district,weekly,39
2015-12-06,MASTEN,council_district,weekly,54
2015-12-06,NIAGARA,council_district,weekly,37
2015-12-06,NORTH,council_district,weekly,47
2015-12-06,SOUTH,council_district,weekly,22
2015-12-06,UNIVERSITY,council_district,weekly,47
2015-12-13,DELAWARE,council_district,weekly,19
2015-12-13,ELLICOTT,council_district,weekly,52
2015-12-13,FILLMORE,council_district,weekly,48
2015-12-13,LOVEJOY,council_district,weekly,37
2015-12-13,MASTEN,council_district,weekly,54
2015-12-13,NIAGARA,council_district,weekly,30
2015-12-13,NORTH,council_district,weekly,40
2015-12-13,SOUTH,council_district,weekly,28
2015-12-13,UNIVERSITY,council_district,weekly,32
2015-12-20,DELAWARE,council_district,weekly,15
2015-12-20,ELLICOTT,council_district,weekly,30
2015-12-20,FILLMORE,council_district,weekly,66
2015-12-20,LOVEJOY,council_district,weekly,31
2015-12-20,MASTEN,council_district,weekly,41
2015-12-20,NIAGARA,council_district,weekly,23
2015-12-20,NORTH,council_district,weekly,23
2015-12-20,SOUTH,council_district,weekly,20
2015-12-20,UNIVERSITY,council_district,weekly,30
2015-12-27,DELAWARE,council_district,weekly,18
2015-12-27,ELLICOTT,council_district,weekly,47
2015-12-27,FILLMORE,council_district,weekly,48
2015-12-27,LOVEJOY,council_district,weekly,31
2015-12-27,MASTEN,council_district,weekly,38
2015-12-27,NIAGARA,council_district,weekly,35
2015-12-27,NORTH,council_district,weekly,21
2015-12-27,SOUTH,council_district,weekly,17
2015-12-27,UNIVERSITY,council_district,weekly,34
2016-01-03,DELAWARE,council_district,weekly,18
2016-01-03,ELLICOTT,council_district,weekly,39
2016-01-03,FILLMORE,council_district,weekly,51
2016-01-03,LOVEJOY,council_district,weekly,22
2016-01-03,MASTEN,council_district,weekly,44
2016-01-03,NIAGARA,council_district,weekly,39
2016-01-03,NORTH,council_district,weekly,31
2016-01-03,SOUTH,council_district,weekly,17
2016-01-03,UNIVERSITY,council_district,weekly,34
2016-01-10,DELAWARE,council_district,weekly,9
2016-01-10,ELLICOTT,council_district,weekly,41
2016-01-10,FILLMORE,council_district,weekly,53
2016-01-10,LOVEJOY,council_district,weekly,26
2016-01-10,MASTEN,council_district,weekly,36
2016-01-10,NIAGARA,council_district,weekly,20
2016-01-10,NORTH,council_district,weekly,31
2016-01-10,SOUTH,council_district,weekly,23
2016-01-10,UNIVERSITY,council_district,weekly,31
2016-01-17,DELAWARE,council_district,weekly,17
2016-01-17,ELLICOTT,council_district,weekly,24
2016-01-17,FILLMORE,council_district,weekly,50
2016-01-17,LOVEJOY,council_district,weekly,31
2016-01-17,MASTEN,council_district,weekly,28
2016-01-17,NIAGARA,council_district,weekly,32
2016-01-17,NORTH,council_district,weekly,30
2016-01-17,SOUTH,council_district,weekly,15
2016-01-17,UNIVERSITY,council_district,weekly,39
2016-01-24,DELAWARE,council_district,weekly,27
2016-01-24,ELLICOTT,council_district,weekly,31
2016-01-24,FILLMORE,council_district,weekly,36
2016-01-24,LOVEJOY,council_district,weekly,42
2016-01-24,MASTEN,council_district,weekly,29
2016-01-24,NIAGARA,council_district,weekly,31
2016-01-24,NORTH,council_district,weekly,38
2016-01-24,SOUTH,council_district,weekly,28
2016-01-24,UNIVERSITY,council_district,weekly,25
2016-01-31,DELAWARE,council_district,weekly,18
2016-01-31,ELLICOTT,council_district,weekly,35
2016-01-31,FILLMORE,council_district,weekly,50
2016-01-31,LOVEJOY,council_district,weekly,22
2016-01-31,MASTEN,council_district,weekly,31
2016-01-31,NIAGARA,council_district,weekly,29
2016-01-31,NORTH,council_district,weekly,37
2016-01-31,SOUTH,council_district,weekly,28
2016-01-31,UNIVERSITY,council_district,weekly,23
2016-02-07,DELAWARE,council_district,weekly,11
2016-02-07,ELLICOTT,council_district,weekly,35
2016-02-07,FILLMORE,council_district,weekly,28
2016-02-07,LOVEJOY,council_district,weekly,25
2016-02-07,MASTEN,council_district,weekly,37
2016-02-07,NIAGARA,council_district,weekly,26
2016-02-07,NORTH,council_district,weekly,20
2016-02-07,SOUTH,council_district,weekly,16
2016-02-07,UNIVERSITY,council_district,weekly,23
2016-02-14,DELAWARE,council_district,weekly,15
2016-02-14,ELLICOTT,council_district,weekly,44
2016-02-14,FILLMORE,council_district,weekly,35
2016-02-14,LOVEJOY,council_district,weekly,22
2016-02-14,MASTEN,council_district,weekly,29
2016-02-14,NIAGARA,council_district,weekly,25
2016-02-14,NORTH,council_district,weekly,15
2016-02-14,SOUTH,council_district,weekly,22
2016-02-14,UNIVERSITY,council_district,weekly,30
2016-02-21,DELAWARE,council_district,weekly,27
2016-02-21,ELLICOTT,council_district,weekly,31
2016-02-21,FILLMORE,council_district,weekly,33
2016-02-21,LOVEJOY,council_district,weekly,26
2016-02-21,MASTEN,council_district,weekly,30
2016-02-21,NIAGARA,council_district,weekly,21
2016-02-21,NORTH,council_district,weekly,30
2016-02-21,SOUTH,council_district,weekly,17
2016-02-21,UNIVERSITY,council_district,weekly,27
2016-02-28,DELAWARE,council_district,weekly,14
2016-02-28,ELLICOTT,council_district,weekly,40
2016-02-28,FILLMORE,council_district,weekly,44
2016-02-28,LOVEJOY,council_district,weekly,24
2016-02-28,MASTEN,council_district,weekly,37
2016-02-28,NIAGARA,council_district,weekly,26
2016-02-28,NORTH,council_district,weekly,34
2016-02-28,SOUTH,council_district,weekly,14
2016-02-28,UNIVERSITY,council_district,weekly,41
2016-03-06,DELAWARE,council_district,weekly,11
2016-03-06,ELLICOTT,council_district,weekly,22
2016-03-06,FILLMORE,council_district,weekly,37
2016-03-06,LOVEJOY,council_district,weekly,24
2016-03-06,MASTEN,council_district,weekly,36
2016-03-06,NIAGARA,council_district,weekly,21
2016-03-06,NORTH,council_district,weekly,37
2016-03-06,SOUTH,council_district,weekly,25
2016-03-06,UNIVERSITY,council_district,weekly,28
2016-03-13,DELAWARE,council_district,weekly,18
2016-03-13,ELLICOTT,council_district,weekly,30
2016-03-13,FILLMORE,council_district,weekly,38
2016-03-13,LOVEJOY,council_district,weekly,29
2016-03-13,MASTEN,council_district,weekly,21
2016-03-13,NIAGARA,council_district,weekly,31
2016-03-13,NORTH,council_district,weekly,33
2016-03-13,SOUTH,council_district,weekly,24
2016-03-13,UNIVERSITY,council_district,weekly,27
2016-03-20,DELAWARE,council_district,weekly,18
2016-03-20,ELLICOTT,council_district,weekly,32
2016-03-20,FILLMORE,council_district,weekly,46
2016-03-20,LOVEJOY,council_district,weekly,37
2016-03-20,MASTEN,council_district,weekly,34
2016-03-20,NIAGARA,council_district,weekly,31
2016-03-20,NORTH,council_district,weekly,27
2016-03-20,SOUTH,council_district,weekly,15
2016-03-20,UNIVERSITY,council_district,weekly,32
2016-03-27,DELAWARE,council_district,weekly,14
2016-03-27,ELLICOTT,council_district,weekly,37
2016-03-27,FILLMORE,council_district,weekly,52
2016-03-27,LOVEJOY,council_district,weekly,38
2016-03-27,MASTEN,council_district,weekly,36
2016-03-27,NIAGARA,council_district,weekly,37
2016-03-27,NORTH,council_district,weekly,32
2016-03-27,SOUTH,council_district,weekly,20
2016-03-27,UNIVERSITY,council_district,weekly,26
2016-04-03,DELAWARE,council_district,weekly,25
2016-04-03,ELLICOTT,council_district,weekly,34
2016-04-03,FILLMORE,council_district,weekly,33
2016-04-03,LOVEJOY,council_district,weekly,33
2016-04-03,MASTEN,council_district,weekly,30
2016-04-03,NIAGARA,council_district,weekly,38
2016-04-03,NORTH,council_district,weekly,30
2016-04-03,SOUTH,council_district,weekly,20
2016-04-03,UNIVERSITY,council_district,weekly,31
2016-04-10,DELAWARE,council_district,weekly,21
2016-04-10,ELLICOTT,council_district,weekly,31
2016-04-10,FILLMORE,council_district,weekly,53
2016-04-10,LOVEJOY,council_district,weekly,25
2016-04-10,MASTEN,council_district,weekly,38
2016-04-10,NIAGARA,council_district,weekly,37
2016-04-10,NORTH,council_district,weekly,35
2016-04-10,SOUTH,council_district,weekly,26
2016-04-10,UNIVERSITY,council_district,weekly,30
2016-04-17,DELAWARE,council_district,weekly,22
2016-04-17,ELLICOTT,council_district,weekly,33
2016-04-17,FILLMORE,council_district,weekly,40
2016-04-17,LOVEJOY,council_district,weekly,20
2016-04-17,MASTEN,council_district,weekly,38
2016-04-17,NIAGARA,council_district,weekly,33
2016-04-17,NORTH,council_district,weekly,33
2016-04-17,SOUTH,council_district,weekly,15
2016-04-17,UNIVERSITY,council_district,weekly,36
2016-04-24,DELAWARE,council_district,weekly,15
2016-04-24,ELLICOTT,council_district,weekly,41
2016-04-24,FILLMORE,council_district,weekly,37
2016-04-24,LOVEJOY,council_district,weekly,32
2016-04-24,MASTEN,council_district,weekly,36
2016-04-24,NIAGARA,council_district,weekly,20
2016-04-24,NORTH,council_district,weekly,27
2016-04-24,SOUTH,council_district,weekly,20
2016-04-24,UNIVERSITY,council_district,weekly,35
2016-05-01,DELAWARE,council_district,weekly,26
2016-05-01,ELLICOTT,council_district,weekly,39
2016-05-01,FILLMORE,council_district,weekly,43
2016-05-01,LOVEJOY,council_district,weekly,40
2016-05-01,MASTEN,council_district,weekly,38
2016-05-01,NIAGARA,council_district,weekly,30
2016-05-01,NORTH,council_district,weekly,37
2016-05-01,SOUTH,council_district,weekly,25
2016-05-01,UNIVERSITY,council_district,weekly,43
2016-05-08,DELAWARE,council_district,weekly,24
2016-05-08,ELLICOTT,council_district,weekly,37
2016-05-08,FILLMORE,council_district,weekly,54
2016-05-08,LOVEJOY,council_district,weekly,29
2016-05-08,MASTEN,council_district,weekly,32
2016-05-08,NIAGARA,council_district,weekly,31
2016-05-08,NORTH,council_district,weekly,26
2016-05-08,SOUTH,council_district,weekly,29
2016-05-08,UNIVERSITY,council_district,weekly,28
2016-05-15,DELAWARE,council_district,weekly,14
2016-05-15,ELLICOTT,council_district,weekly,33
2016-05-15,FILLMORE,council_district,weekly,39
2016-05-15,LOVEJOY,council_district,weekly,38
2016-05-15,MASTEN,council_district,weekly,39
2016-05-15,NIAGARA,council_district,weekly,29
2016-05-15,NORTH,council_district,weekly,32
2016-05-15,SOUTH,council_district,weekly,15
2016-05-15,UNIVERSITY,council_district,weekly,35
2016-05-22,DELAWARE,council_district,weekly,29
2016-05-22,ELLICOTT,council_district,weekly,51
2016-05-22,FILLMORE,council_district,weekly,52
2016-05-22,LOVEJOY,council_district,weekly,40
2016-05-22,MASTEN,council_district,weekly,43
2016-05-22,NIAGARA,council_district,weekly,37
2016-05-22,NORTH,council_district,weekly,36
2016-05-22,SOUTH,council_district,weekly,34
2016-05-22,UNIVERSITY,council_district,weekly,46
2016-05-29,DELAWARE,council_district,weekly,26
2016-05-29,ELLICOTT,council_district,weekly,50
2016-05-29,FILLMORE,council_district,weekly,60
2016-05-29,LOVEJOY,council_district,weekly,37
2016-05-29,MASTEN,council_district,weekly,51
2016-05-29,NIAGARA,council_district,weekly,41
2016-05-29,NORTH,council_district,weekly,34
2016-05-29,SOUTH,council_district,weekly,29
2016-05-29,UNIVERSITY,council_district,weekly,41
2016-06-05,DELAWARE,council_district,weekly,31
2016-06-05,ELLICOTT,council_district,weekly,25
2016-06-05,FILLMORE,council_district,weekly,56
2016-06-05,LOVEJOY,council_district,weekly,26
2016-06-05,MASTEN,council_district,weekly,46
2016-06-05,NIAGARA,council_district,weekly,29
2016-06-05,NORTH,council_district,weekly,31
2016-06-05,SOUTH,council_district,weekly,34
2016-06-05,UNIVERSITY,council_district,weekly,36
2016-06-12,DELAWARE,council_district,weekly,21
2016-06-12,ELLICOTT,council_district,weekly,39
2016-06-12,FILLMORE,council_district,weekly,60
2016-06-12,LOVEJOY,council_district,weekly,35
2016-06-12,MASTEN,council_district,weekly,41
2016-06-12,NIAGARA,council_district,weekly,40
2016-06-12,NORTH,council_district,weekly,46
2016-06-12,SOUTH,council_district,weekly,18
2016-06-12,UNIVERSITY,council_district,weekly,48
2016-06-19,DELAWARE,council_district,weekly,15
2016-06-19,ELLICOTT,council_district,weekly,49
2016-06-19,FILLMORE,council_district,weekly,51
2016-06-19,LOVEJOY,council_district,weekly,40
2016-06-19,MASTEN,council_district,weekly,45
2016-06-19,NIAGARA,council_district,weekly,46
2016-06-19,NORTH,council_district,weekly,46
2016-06-19,SOUTH,council_district,weekly,25
2016-06-19,UNIVERSITY,council_district,weekly,41
2016-06-26,DELAWARE,council_district,weekly,31
2016-06-26,ELLICOTT,council_district,weekly,40
2016-06-26,FILLMORE,council_district,weekly,63
2016-06-26,LOVEJOY,council_district,weekly,36
2016-06-26,MASTEN,council_district,weekly,39
2016-06-26,NIAGARA,council_district,weekly,48
2016-06-26,NORTH,council_district,weekly,51
2016-06-26,SOUTH,council_district,weekly,24
2016-06-26,UNIVERSITY,council_district,weekly,54
2016-07-03,DELAWARE,council_district,weekly,36
2016-07-03,ELLICOTT,council_district,weekly,50
2016-07-03,FILLMORE,council_district,weekly,53
2016-07-03,LOVEJOY,council_district,weekly,41
2016-07-03,MASTEN,council_district,weekly,49
2016-07-03,NIAGARA,council_district,weekly,46
2016-07-03,NORTH,council_district,weekly,35
2016-07-03,SOUTH,council_district,weekly,25
2016-07-03,UNIVERSITY,council_district,weekly,38
2016-07-10,DELAWARE,council_district,weekly,22
2016-07-10,ELLICOTT,council_district,weekly,60
2016-07-10,FILLMORE,council_district,weekly,50
2016-07-10,LOVEJOY,council_district,weekly,38
2016-07-10,MASTEN,council_district,weekly,39
2016-07-10,NIAGARA,council_district,weekly,39
2016-07-10,NORTH,council_district,weekly,31
2016-07-10,SOUTH,council_district,weekly,26
2016-07-10,UNIVERSITY,council_district,weekly,42
2016-07-17,DELAWARE,council_district,weekly,19
2016-07-17,ELLICOTT,council_district,weekly,48
2016-07-17,FILLMORE,council_district,weekly,54
2016-07-17,LOVEJOY,council_district,weekly,33
2016-07-17,MASTEN,council_district,weekly,55
2016-07-17,NIAGARA,council_district,weekly,41
2016-07-17,NORTH,council_district,weekly,41
2016-07-17,SOUTH,council_district,weekly,30
2016-07-17,UNIVERSITY,council_district,weekly,50
2016-07-24,DELAWARE,council_district,weekly,33
2016-07-24,ELLICOTT,council_district,weekly,56
2016-07-24,FILLMORE,council_district,weekly,63
2016-07-24,LOVEJOY,council_district,weekly,39
2016-07-24,MASTEN,council_district,weekly,51
2016-07-24,NIAGARA,council_district,weekly,47
2016-07-24,NORTH,council_district,weekly,30
2016-07-24,SOUTH,council_district,weekly,27
2016-07-24,UNIVERSITY,council_district,weekly,37
2016-07-31,DELAWARE,council_district,weekly,22
2016-07-31,ELLICOTT,council_district,weekly,43
2016-07-31,FILLMORE,council_district,weekly,56
2016-07-31,LOVEJOY,council_district,weekly,39
2016-07-31,MASTEN,council_district,weekly,44
2016-07-31,NIAGARA,council_district,weekly,49
2016-07-31,NORTH,council_district,weekly,52
2016-07-31,SOUTH,council_district,weekly,33
2016-07-31,UNIVERSITY,council_district,weekly,50
2016-08-07,DELAWARE,council_district,weekly,31
2016-08-07,ELLICOTT,council_district,weekly,46
2016-08-07,FILLMORE,council_district,weekly,51
2016-08-07,LOVEJOY,council_district,weekly,28
2016-08-07,MASTEN,council_district,weekly,40
2016-08-07,NIAGARA,council_district,weekly,52
2016-08-07,NORTH,council_district,weekly,45
2016-08-07,SOUTH,council_district,weekly,19
2016-08-07,UNIVERSITY,council_district,weekly,39
2016-08-14,DELAWARE,council_district,weekly,31
2016-08-14,ELLICOTT,council_district,weekly,52
2016-08-14,FILLMORE,council_district,weekly,59
2016-08-14,LOVEJOY,council_district,weekly,42
2016-08-14,MASTEN,council_district,weekly,63
2016-08-14,NIAGARA,council_district,weekly,49
2016-08-14,NORTH,council_district,weekly,43
2016-08-14,SOUTH,council_district,weekly,36
2016-08-14,UNIVERSITY,council_district,weekly,41
2016-08-21,DELAWARE,council_district,weekly,28
2016-08-21,ELLICOTT,council_district,weekly,48
2016-08-21,FILLMORE,council_district,weekly,54
2016-08-21,LOVEJOY,council_district,weekly,35
2016-08-21,MASTEN,council_district,weekly,45
2016-08-21,NIAGARA,council_district,weekly,35
2016-08-21,NORTH,council_district,weekly,47
2016-08-21,SOUTH,council_district,weekly,24
2016-08-21,UNIVERSITY,council_district,weekly,41
2016-08-28,DELAWARE,council_district,weekly,20
2016-08-28,ELLICOTT,council_district,weekly,45
2016-08-28,FILLMORE,council_district,weekly,58
2016-08-28,LOVEJOY,council_district,weekly,45
2016-08-28,MASTEN,council_district,weekly,51
2016-08-28,NIAGARA,council_district,weekly,35
2016-08-28,NORTH,council_district,weekly,44
2016-08-28,SOUTH,council_district,weekly,28
2016-08-28,UNIVERSITY,council_district,weekly,51
2016-09-04,DELAWARE,council_district,weekly,32
2016-09-04,ELLICOTT,council_district,weekly,34
2016-09-04,FILLMORE,council_district,weekly,69
2016-09-04,LOVEJOY,council_district,weekly,30
2016-09-04,MASTEN,council_district,weekly,41
2016-09-04,NIAGARA,council_district,weekly,29
2016-09-04,NORTH,council_district,weekly,33
2016-09-04,SOUTH,council_district,weekly,26
2016-09-04,UNIVERSITY,council_district,weekly,44
2016-09-11,DELAWARE,council_district,weekly,25
2016-09-11,ELLICOTT,council_district,weekly,42
2016-09-11,FILLMORE,council_district,weekly,46
2016-09-11,LOVEJOY,council_district,weekly,34
2016-09-11,MASTEN,council_district,weekly,38
2016-09-11,NIAGARA,council_district,weekly,30
2016-09-11,NORTH,council_district,weekly,31
2016-09-11,SOUTH,council_district,weekly,32
2016-09-11,UNIVERSITY,council_district,weekly,40
2016-09-18,DELAWARE,council_district,weekly,22
2016-09-18,ELLICOTT,council_district,weekly,43
2016-09-18,FILLMORE,council_district,weekly,39
2016-09-18,LOVEJOY,council_district,weekly,39
2016-09-18,MASTEN,council_district,weekly,22
2016-09-18,NIAGARA,council_district,weekly,32
2016-09-18,NORTH,council_district,weekly,37
2016-09-18,SOUTH,council_district,weekly,22
2016-09-18,UNIVERSITY,council_district,weekly,47
2016-09-25,DELAWARE,council_district,weekly,30
2016-09-25,ELLICOTT,council_district,weekly,55
2016-09-25,FILLMORE,council_district,weekly,56
2016-09-25,LOVEJOY,council_district,weekly,41
2016-09-25,MASTEN,council_district,weekly,35
2016-09-25,NIAGARA,council_district,weekly,32
2016-09-25,NORTH,council_district,weekly,28
2016-09-25,SOUTH,council_district,weekly,26
2016-09-25,UNIVERSITY,council_district,weekly,44
2016-10-02,DELAWARE,council_district,weekly,24
2016-10-02,ELLICOTT,council_district,weekly,36
2016-10-02,FILLMORE,council_district,weekly,50
2016-10-02,LOVEJOY,council_district,weekly,40
2016-10-02,MASTEN,council_district,weekly,33
2016-10-02,NIAGARA,council_district,weekly,27
2016-10-02,NORTH,council_district,weekly,29
2016-10-02,SOUTH,council_district,weekly,22
2016-10-02,UNIVERSITY,council_district,weekly,32
2016-10-09,DELAWARE,council_district,weekly,11
2016-10-09,ELLICOTT,council_district,weekly,35
2016-10-09,FILLMORE,council_district,weekly,30
2016-10-09,LOVEJOY,council_district,weekly,34
2016-10-09,MASTEN,council_district,weekly,43
2016-10-09,NIAGARA,council_district,weekly,27
2016-10-09,NORTH,council_district,weekly,27
2016-10-09,SOUTH,council_district,weekly,23
2016-10-09,UNIVERSITY,council_district,weekly,46
2016-10-16,DELAWARE,council_district,weekly,20
2016-10-16,ELLICOTT,council_district,weekly,48
2016-10-16,FILLMORE,council_district,weekly,48
2016-10-16,LOVEJOY,council_district,weekly,31
2016-10-16,MASTEN,council_district,weekly,34
2016-10-16,NIAGARA,council_district,weekly,28
2016-10-16,NORTH,council_district,weekly,32
2016-10-16,SOUTH,council_district,weekly,20
2016-10-16,UNIVERSITY,council_district,weekly,42
2016-10-23,DELAWARE,council_district,weekly,20
2016-10-23,ELLICOTT,council_district,weekly,29
2016-10-23,FILLMORE,council_district,weekly,36
2016-10-23,LOVEJOY,council_district,weekly,34
2016-10-23,MASTEN,council_district,weekly,38
2016-10-23,NIAGARA,council_district,weekly,32
2016-10-23,NORTH,council_district,weekly,30
2016-10-23,SOUTH,council_district,weekly,25
